1,https://www.amazon.com/LitOrange-Standoff-Threaded-Motherboard-Assortment/dp/B07PK23VC4/,Brass M3 standoffs,mah473,14.99,14.99
1,https://www.amazon.com/DYWISHKEY-Pieces-Stainless-Socket-Screws/dp/B07VPGQ1RZ/,"M3 Machine Screws, anodized, long",mah473,12.99,12.99
1,https://www.amazon.com/Black-Rubber-Feet-Stick-Bumper/dp/B06XPFDQBH/,Black Rubber Feet ,mah473,10.97,10.97
1,https://www.amazon.com/Fermerry-Stranded-Colors-Flexible-electrical/dp/B089D3T1JD/ref=sr_1_5?keywords=26+awg+wire&qid=1662661639&sr=8-5,26 AWG Wire (colors) ,mah473,15.99,15.99
